doc_id,Name,org,source_type,date,language,study_title,card_text,text_org_masked_path,full_text_path,topic_seed,stakeholder_type,label_source,near_dup_cluster
hesa441_bill_c64_0004,"May 25, 2024 Standing Committee on Health Sixth Floor, [CONTACT] House of Commons",BIOTECanada,hesa_brief,2024-06-11,en,Bill C-64,"May 25, 2024 Standing Committee on Health Sixth Floor, [CONTACT] House of Commons Ottawa ON [CONTACT] Canada E-mail: [CONTACT] Submission on Bill C64 An Act respecting pharmacare [ORG] offers comments on the proposed legislation with a focus on ensuring the needs of patients, particularly those with current barriers of access to safe, effective medicines and ensure they have the benefit of timely treatments. The landscape of public policy issues currently facing the entire Canadian healthcare system is complex and generating extensive public concern regarding the ability of the system to meet patient needs. As providers of today’s game changing, and in many cases now lifesaving medicines and therapies, the biotechnology sector in Canada regards the needs of patient care paramount in all the sector's representations made to governments at all levels. This is particularly relevant as the world of medicine is changing rapidly, with the system seized with delivering the new, complex therapies forthcoming from throughout the sector, including gene and cell therapies, combination biologics and many others. Canada needs to address the long-standing issue of delays in listing new medicines for physicians and their patients to actually access and seek to match the performance of our global peers. [ORG] is concerned Bill C-64, An Act Respecting Pharmacare is a piecemeal and uncoordinated approach to addressing gaps in healthcare coverage which risks disrupting the current balance of public and private programs for drugs. This disruption will have significant implications for Canadian patients at a critical time when remarkable new drugs",data/interim/clean/hesa441_bill_c64_0004_masked.txt,data/interim/clean/hesa441_bill_c64_0004.txt,pharmacare,industry,weak,
hesa441_bill_c64_0005,"May 27, 2024 Standing Committee on Health Sixth Floor, [CONTACT] House of Commons",American Chamber of Commerce in Canada,hesa_brief,2024-06-11,en,Bill C-64,"May 27, 2024 Standing Committee on Health Sixth Floor, [CONTACT] House of Commons Ottawa ON [CONTACT] Via email: [CONTACT] Re: Written Submission in Response to Bill C-64, An Act Respecting Pharmacare Dear Members of the Standing Committee on Health: The [ORG] (AmCham Canada) is a private, nonprofit, membership organization that promotes the two-way flow of trade, goods, services and investment between Canada and the United States. On behalf of the members of AmCham Canada, we welcome the opportunity to provide our perspective on Bill C-64, An Act Respecting Pharmacare. We commend the Government of Canada’s aspiration to improve public health and reduce healthcare system strain through providing more equitable access to prescription drug coverage. However, we believe the proposed single-payer system as set out under Bill C-64 presents significant challenges that could disrupt existing care systems and increase uncertainty for Canadians. Our primary concern with the Bill, as currently drafted, is its potential negative impact on the accessibility and availability of new innovative medicines in Canada. We remain concerned that there has been no assessment on supply chain implications and the risks this could create from a patient, health case system and industrial impact must not be understated. Canadians deserve timely access to the medicines they need under any coverage scheme. Public plan patients experience significantly longer wait times for new medicines compared to those with private insurance. Currently, Canadians must wait over two years to access new medicines through current public drug plans, which is a year longer than",data/interim/clean/hesa441_bill_c64_0005_masked.txt,data/interim/clean/hesa441_bill_c64_0005.txt,pharmacare,,weak,
hesa441_bill_c64_0006,"May 24, 2024 Standing Committee on Health Sixth Floor, [CONTACT] House of Commons",Alberta Federation of Labour,hesa_brief,2024-06-11,en,Bill C-64,"May 24, 2024 Standing Committee on Health Sixth Floor, [CONTACT] House of Commons Ottawa, ON [CONTACT] [CONTACT] RE: Written submission in response to Bill C-64, An Act Respecting Pharmacare The [ORG] ([ORG]) is the leading voice for working Albertans, representing 26 affiliated trade unions and over 170,000 unionized workers across Alberta. We welcome the opportunity to provide written feedback to the House of Commons Standing Committee on Health as part of their study of Bill C-64, An Act Respecting Pharmacare. Bill C-64 is a major achievement and the most important enhancement to our health care system since the creation of public health care in Canada almost 60 years ago. When a full universal single-payer pharmacare program is implemented, it will make a big difference in the lives of Albertans and Canadians by making health care more accessible and affordable. Affordability issues and the rising cost of living are top of mind for Alberta workers, families, and seniors. This makes passing and implementing Bill C-64 an urgent matter as a first step toward a full universal single-payer drug program. It is unconscionable that in a wealthy country like Canada many residents have to choose between feeding themselves and their families, heating their homes, and accessing medications. Canadians should not have to borrow money to access medications and other necessities. The big savings from full universal single-payer pharmacare means employers can redirect these savings toward higher wages. Workers will then be better able to afford life’s necessities, and local economies across the",data/interim/clean/hesa441_bill_c64_0006_masked.txt,data/interim/clean/hesa441_bill_c64_0006.txt,pharmacare,,weak,
hesa441_bill_c64_0007,"Standing Committee on Health (HESA) Sixth Floor, [CONTACT] House of Commons Ottawa ON [CONTACT]",Life Sciences Ontario,hesa_brief,2024-06-10,en,Bill C-64,"Standing Committee on Health (HESA) Sixth Floor, [CONTACT] House of Commons Ottawa ON [CONTACT] Canada May 24, 2024 Subject: HESA study on Bill C-64 Dear Honourable Members, On behalf of [ORG] ([ORG]), thank you for the opportunity to provide input on the House of Commons Health Committee’s (HESA’s) review of Bill C-64, “An Act respecting pharmacare.” As a procedural matter, [ORG] wishes to emphasize its profound concern regarding the unprecedented speed with which this legislation is being advanced through Parliament. The intention to fast-track the bill and condense what normally takes months into a few short days raises significant concerns about insufficient debate and consideration of the complex issues at stake. It also precludes sufficient time for stakeholders to provide informed feedback and even for parliamentarians to review and provide informed input on legislation that will have significant impacts on how Canadians access medicines. This bill will have far-reaching implications for all stakeholders, including patients, healthcare providers, and the entire life sciences ecosystem, just to name a few. It deserves much more thorough scrutiny and review. In fact, just a few weeks ago, your committee unanimously recommended that government officials consider case studies to help inform rules related to the Patented Medicine Prices Review Board. We would have expected case studies and other research to be shared publicly to inform parliamentarians deliberating on Bill C-64. In this context, as the HESA committee begins its deliberations on the proposed pharmacare bill and a potential single-payer pharmacare program in Canada, below are",data/interim/clean/hesa441_bill_c64_0007_masked.txt,data/interim/clean/hesa441_bill_c64_0007.txt,pharmacare,industry,weak,
hesa441_bill_c64_0008,TYPE 1 TOGETHER This brief presents two ideas: • The national pharmacare formulary must cover the diabetes drugs on the World Health Organization's,Type 1 Together,hesa_brief,2024-06-06,en,Bill C-64,"TYPE 1 TOGETHER This brief presents two ideas: • The national pharmacare formulary must cover the diabetes drugs on the World Health Organization's Essential Medicines List. • Diabetes drugs and the devices that deliver them must be free as a matter of social justice. IDEA #1: MEET THE WORLD HEALTH ORGANIZATION STANDARD: ADD COVERAGE OF GLUCAGON AND TRESIBA Health Canada's ""Universal Access to Diabetes Medications, and Diabetes Device Fund for Devices and Supplies"" webpage suggests that the national pharmacare formulary will not cover glucagon or Tresiba (insulin degludec). However, glucagon and Tresiba are essential medications: the World Health Organization (WHO) added glucagon to its List of Essential Medicines in 2011 , and insulin degludec in 2021 . According to the WHO, ""Essential medicines are those that satisfy the priority health care needs of a population. They are selected with due regard to disease prevalence and public health relevance, evidence of efficacy and safety and comparative cost-effectiveness. They are intended to be available in functioning health systems at all times, in appropriate dosage forms, of assured quality and at prices individuals and health systems can afford."" As a community, we expect Canada's national formulary to include the Type 1 Diabetes drugs on the WHO's List of Essential Medicines. Glucagon is an emergency rescue drug. Doctors prescribe glucagon kits so patients, or their caregivers, can rapidly reverse severe low blood glucose levels. It resolves seizures and unconsciousness. When patients have a kit at home, they do not need to call 911 so",data/interim/clean/hesa441_bill_c64_0008_masked.txt,data/interim/clean/hesa441_bill_c64_0008.txt,pharmacare,,weak,
hesa441_bill_c64_0009,"Submission of the [ORG] to the House of Commons Standing Committee on Health Consideration of Bill C-64, An Act respecting Pharmacare May 23, 2024",Canadian Generic Pharmaceutical Association,hesa_brief,2024-06-06,en,Bill C-64,"Submission of the [ORG] to the House of Commons Standing Committee on Health Consideration of Bill C-64, An Act respecting Pharmacare May 23, 2024 Contact: Jody Cox, [ORG] Vice President Federal and International Affairs [CONTACT] | [CONTACT] Introduction The [ORG] and its Biosimilars Canada division thank Members of the Committee for the opportunity to contribute to the Committee’s study of Bill C-64, An Act respecting pharmacare. The generic and biosimilar medicines industries are important pharmacare stakeholders and supply more than three-quarters of all prescription medicines used by Canadian patients. We continue to seek greater clarity with respect to the proposed pharmacare regime. Many aspects will not be determined until after Bill C-64 receives Royal Assent and will remain the purview of the Minister of Health. This submission will outline the value of generic and biosimilar medicines for Canadians, and provide our perspectives on two aspects of Bill C-64 and the February 29, 2024 pharmacare announcement – “Bulk Purchasing” and the Lists of Drugs / Formulary of Essential Medicines. In addition, this submission provides recommendations for guiding principles that should be included in the bilateral agreements to be negotiated for the implementation of pharmacare. The Value of Generic and Biosimilar Medicines Making prescription medicines more affordable and accessible is the key value proposition of Canada’s generic pharmaceutical and biosimilar medicines industries. That is why the Advisory Council on the Implementation of National Pharmacare’s Final Report recommended policies that encourage patients and prescribers to choose costeffective generic and biosimilar therapies to help",data/interim/clean/hesa441_bill_c64_0009_masked.txt,data/interim/clean/hesa441_bill_c64_0009.txt,pharmacare,industry,weak,
hesa441_bill_c64_0010,Submission to the STANDING COMMITTEE ON HEALTH ON AN ACT RESPECTING PHARMACARE (BILL C-64),Canadian Life and Health Insurance Association,hesa_brief,2024-06-06,en,Bill C-64,"Submission to the STANDING COMMITTEE ON HEALTH ON AN ACT RESPECTING PHARMACARE (BILL C-64) May 22, 2024 EXECUTIVE SUMMARY All Canadians should have access to the drugs they have been prescribed. The federal government should focus on ensuring Canadians have access to prescription drugs by focusing scarce federal dollars on those without coverage. This legislation does not help reduce the gap in prescription drug coverage for all drugs, instead Bill C-64 risks: • Disrupting existing prescription drug coverage paid for by employers; • Limiting choice for Canadians; • Using scarce federal fiscal resources to replace existing coverage; and • Failing to provide coverage for uninsured Canadians who rely on other medications beyond a short list of diabetes medications and contraceptives. The [ORG] recommends that the Bill be amended to focus on ensuring universal coverage for all Canadians by addressing any gaps that currently exist and providing transparency and clarity on its’ policy intent. We have provided more details in our submission. Section one provides further details on our industry’s key concerns with the Bill. Section two presents our industry’s recommended amendments to the Bill. The annex provides data on workplace benefit plans coverage for diabetes medications, diabetes devices or supplies, and contraceptives. SECTION ONE: KEY CONCERNS AND CONSIDERATIONS Scope of Bill C-64 is broad and may be a significant disruption to existing prescription drug coverage that is working well for the vast majority Workplace benefit plans are a key pillar of Canada’s healthcare system. 27 million Canadians have access to",data/interim/clean/hesa441_bill_c64_0010_masked.txt,data/interim/clean/hesa441_bill_c64_0010.txt,pharmacare,industry,weak,
hesa441_bill_c64_0011,Brief on Bill C - 64 : An Act respecting pharmacare S ubmitted by the Association québécoise des pharmaciens propriétaires,Association québécoise des pharmaciens propriétaires,hesa_brief,2024-06-06,en,Bill C-64,"Brief on Bill C - 64 : An Act respecting pharmacare S ubmitted by the Association québécoise des pharmaciens propriétaires Brief submitted to the Standing Committee on Health Ma y 202 4 EXECUTIVE SUMMARY On February 29 of this year, the Honourable Mark Holland, Canada’s Minister of Health, introduced Bill C-64 in the House of Commons.1 The bill institutes the Act Respecting Pharmacare (hereinafter, the “Pharmacare Act”), which lays the foundations of the initial phase toward a plan for national universal prescription drug insurance in Canada (hereinafter, the “National Plan”). It is important to point out that the Pharmacare Act emphasizes the Government of Canada’s intent to maintain collaborations with the provinces and territories in establishing this universal plan, and recognizes their role in the provision of healthcare. The [ORG] (Québec’s association of ownerpharmacists, hereinafter, the “AQPP”) supports the Government of Canada in its aim of improving accessibility and affordability of prescription drugs and related products for all Canadians. To that end, this brief addresses specific issues applicable to Québec and offers recommendations enabling achievement of the federal Health Minister’s objectives. Following are the aspects that the AQPP wishes to bring to your attention in this brief: • Québec already provides universal prescription drug insurance coverage. All residents of the province are required to enrol in a prescription drug insurance plan, whether public or private. The public plan is accessible to anyone who does not benefit from private insurance, and the Québec Act Respecting Prescription Drug Insurance provides for minimum",data/interim/clean/hesa441_bill_c64_0011_masked.txt,data/interim/clean/hesa441_bill_c64_0011.txt,pharmacare,,weak,
hesa441_bill_c64_0013,"Submission to the Standing Committee on Health (HESA): Bill C-64, An Act Respecting Pharmacare May 2024",Parkinson Canada,hesa_brief,2024-05-31,en,Bill C-64,"Submission to the Standing Committee on Health (HESA): Bill C-64, An Act Respecting Pharmacare May 2024 Introduction Canada has one of the highest rates of Parkinson’s disease in the world and some of the highest rates of new cases per year. It is the second most common neurodegenerative disorder after dementia, with more than 100,000 Canadians currently living with Parkinson’s. Every day, more than 30 people in Canada will be told for the first time that they have Parkinson’s, and that number will grow in the years ahead. There is no known cure for Parkinson’s or disease-modifying therapies. As a progressive disease, there are over 35 symptoms that impact patients differently and get progressively worse with new, more debilitating symptoms emerging over time. While Parkinson's is typically known for its movement-related symptoms, like tremors and difficulty with mobility, non-movement symptoms such as anxiety and depression, sleep issues, thinking problems, and dementia can also occur. Not all symptoms of Parkinson’s are outwardly visible, and the severity of symptoms can change from day to day and even by the hour. Though Parkinson’s most often affects older adults with an average age of diagnosis at 60, younger people are not immune. [ORG] is the national organization representing Canadians impacted by Parkinson’s disease. We believe a full and vibrant life with Parkinson’s is still possible, but people with Parkinson’s and their care partners need support from all levels of government to fulfill this vision. Together, we can ensure Canadians with Parkinson’s and their care",data/interim/clean/hesa441_bill_c64_0013_masked.txt,data/interim/clean/hesa441_bill_c64_0013.txt,mental_health,,weak,
hesa441_bill_c64_0014,"May 22, 2024",Ontario Federation of Labour,hesa_brief,2024-05-31,en,Bill C-64,"May 22, 2024 SENT VIA EMAIL: [CONTACT] Standing Committee on Health Sixth Floor, [CONTACT] House of Commons Ottawa ON [CONTACT] Canada Dear Members of the House of Commons Standing Committee on Health, The [ORG] ([ORG]) represents 54 unions and empowers more than a million workers from all regions of the province in their struggle for better working and living conditions. We are pleased to make a submission on Bill C-64, An Act Respecting Pharmacare. We are dedicated to making the lives of all workers and their families safe, secure, and healthy. We believe that every worker is entitled, without discrimination, to a job with decent wages, benefits, and working conditions. We commit ourselves to the goals of worker democracy, social and economic justice, equality, and peace – and that includes fighting for universal pharmacare for all Ontarians and Canadians. Prescription drugs are unaffordable for millions of Ontarians today. Too many families worry about how they will pay for their medications. More and more people are being forced to choose between paying for their electricity, housing, medications, and food. And the problem is getting worse – not better – as the cost-of-living skyrockets. People should not be forced to forgo their medicines as prescribed because of cost. Not filling prescriptions, not renewing prescriptions, skipping doses, or splitting pills to make a prescription last longer is a systemic failure. In fact, Canada is the only high-income country with universal health care that does not have universal coverage for prescription drugs. Ontario’s existing",data/interim/clean/hesa441_bill_c64_0014_masked.txt,data/interim/clean/hesa441_bill_c64_0014.txt,pharmacare,,weak,
hesa441_bill_c64_0015,Bill C-64 An Act respecting pharmacare Submission to the House of Commons Standing Committee on Health [ORG],Novo Nordisk Canada,hesa_brief,2024-05-31,en,Bill C-64,"Bill C-64 An Act respecting pharmacare Submission to the House of Commons Standing Committee on Health [ORG] May 2024 existing insurance market for diabetes products, resulting in a claw back of benefits for the nearly 70%1 of Canadians who depend on access to medicines through a private insurance plan. This means a shift in costs from private insurers to the government payor, resulting in less choice and a lower standard of care across the board. Introduction Novo Nordisk is a leading global healthcare company, founded in 1923 and headquartered in Denmark. As the supplier of nearly 50% of the world’s insulin, our purpose is to drive change to defeat serious chronic diseases, building on our heritage in diabetes. Choosing to invest instead in comprehensive targeted coverage for the 2.8%2 of Canadians who are uninsured would mean a higher standard of care for everyone. Impact on private insurance coverage [ORG] appreciates the opportunity to share its feedback with the committee on Bill C-64, An Act respecting pharmacare. This submission will also provide comments on government announcements associated with the legislation, including Health Canada’s proposed List of diabetes medications to be discussed with PTs for specific coverage. We support the policy recommendations advanced by our trade association, Innovative Medicines Canada. In addition, we have four key concerns with respect to patient choice, drug shortages, delayed access, and transparency that we wish to highlight for the Committee: Sarah (49) works part-time as a supply teacher in Oshawa, Ontario. She lives with type 2",data/interim/clean/hesa441_bill_c64_0015_masked.txt,data/interim/clean/hesa441_bill_c64_0015.txt,pharmacare,industry,weak,
hesa441_bill_c64_0016,"[ORG] Submission regarding Bill C-64, An Act Respecting Pharmacare Submitted to the House of Commons Standing Committee on Health (HESA)",National Union of Public and General Employees,hesa_brief,2024-05-31,en,Bill C-64,"[ORG] Submission regarding Bill C-64, An Act Respecting Pharmacare Submitted to the House of Commons Standing Committee on Health (HESA) May 23, 2024 The [ORG] ([ORG]) is a family of 13 Component unions. Taken together, we are one of the largest unions in Canada. Most of our 425,000 members work to deliver public services of every kind to the citizens of their home provinces. We also have a large and growing number of members who work for private businesses. The office of the [ORG] is on the traditional and unceded territory of the Algonquin peoples and is now home to many diverse First Nations, Inuit, and Métis peoples. We recognize the crimes that have been committed and the harm that has been done and dedicate ourselves as a union to moving forward in partnership with Indigenous communities in a spirit of reconciliation and striving for justice. Bert Blundon, President Jason MacLean, Secretary-Treasurer [ORG] Submission Regarding Bill C-64, An Act Respecting Pharmacare The [ORG] ([ORG]) represents over 425,000 workers across the country, including more than 150,000 health care professionals. This submission to the House of Commons Standing Committee on Health (HESA) is in support of Bill C-64, An Act respecting pharmacare, as the committee reviews the legislation. We recommend that the bill pass without delay, to provide relief to people who need help to pay for diabetes medication and devices, and contraception. The bill will also serve as the first building block toward a universal public pharmacare in Canada. [ORG] has",data/interim/clean/hesa441_bill_c64_0016_masked.txt,data/interim/clean/hesa441_bill_c64_0016.txt,indigenous_health,,weak,
hesa441_bill_c64_0017,"[ORG], AFL-CIO, CLC Submission to the House of Commons Standing Committee on Health: Bill C-64, An Act respecting pharmacare",International Association of Fire Fighters,hesa_brief,2024-05-31,en,Bill C-64,"[ORG], AFL-CIO, CLC Submission to the House of Commons Standing Committee on Health: Bill C-64, An Act respecting pharmacare May, 2024 Introduction On behalf of the 29,721 professional fire fighters, paramedics and emergency services support staff we represent across Canada, the [ORG] ([ORG]) welcomes the opportunity to provide our views and recommendations in support of Bill C-64, An Act respecting pharmacare. At a time when inflation, high interest rates and corporate profiteering have combined to create an affordability crisis in Canada, the [ORG] strongly supports the development of national pharmacare as a means of ensuring all Canadians have timely and affordable access to medications they need for their health and wellbeing, regardless of their income, their employment status, their age, the province in which they live or any other factor. Implementing a single-payer national pharmacare program in Canada is imperative to address the critical issue of drug affordability, ensuring equitable access to essential medications for all Canadians. The current fragmented system, where prescription drug coverage is provided through a patchwork of private insurance plans and provincial programs, leaves many without adequate coverage. This inequity leads to significant financial burdens on individuals and families, particularly those with chronic illnesses or low incomes. As it stands, approximately 20% of Canadians are either uninsured or underinsured for prescription drugs; 10 per cent are unable to afford one or more of their prescription drugs. This lack of coverage forces many to forego necessary medications due to cost, which can exacerbate health issues, or to",data/interim/clean/hesa441_bill_c64_0017_masked.txt,data/interim/clean/hesa441_bill_c64_0017.txt,pharmacare,,weak,
